example_id,dataset,layer,condition,l2
gsm8k_908,gsm8k,16,redecode,46.5550651550293
gsm8k_908,gsm8k,16,self_critique,45.2798957824707
gsm8k_908,gsm8k,16,external_critique,56.074283599853516
gsm8k_908,gsm8k,17,redecode,48.84431076049805
gsm8k_908,gsm8k,17,self_critique,48.88148880004883
gsm8k_908,gsm8k,17,external_critique,57.48695373535156
gsm8k_908,gsm8k,18,redecode,52.21725082397461
gsm8k_908,gsm8k,18,self_critique,54.066612243652344
gsm8k_908,gsm8k,18,external_critique,62.84408950805664
gsm8k_908,gsm8k,19,redecode,53.767704010009766
gsm8k_908,gsm8k,19,self_critique,57.90441131591797
gsm8k_908,gsm8k,19,external_critique,67.94202423095703
gsm8k_908,gsm8k,20,redecode,62.15447998046875
gsm8k_908,gsm8k,20,self_critique,63.571781158447266
gsm8k_908,gsm8k,20,external_critique,81.10733795166016
gsm8k_908,gsm8k,21,redecode,72.49524688720703
gsm8k_908,gsm8k,21,self_critique,68.14916229248047
gsm8k_908,gsm8k,21,external_critique,88.28844451904297
gsm8k_908,gsm8k,22,redecode,82.50287628173828
gsm8k_908,gsm8k,22,self_critique,75.30294799804688
gsm8k_908,gsm8k,22,external_critique,100.8560562133789
gsm8k_908,gsm8k,23,redecode,102.85517120361328
gsm8k_908,gsm8k,23,self_critique,88.57382202148438
gsm8k_908,gsm8k,23,external_critique,126.64362335205078
gsm8k_908,gsm8k,24,redecode,121.08168029785156
gsm8k_908,gsm8k,24,self_critique,102.01335906982422
gsm8k_908,gsm8k,24,external_critique,154.45407104492188
gsm8k_908,gsm8k,25,redecode,134.81814575195312
gsm8k_908,gsm8k,25,self_critique,116.21923828125
gsm8k_908,gsm8k,25,external_critique,170.36485290527344
gsm8k_908,gsm8k,26,redecode,149.93775939941406
gsm8k_908,gsm8k,26,self_critique,130.212158203125
gsm8k_908,gsm8k,26,external_critique,183.4152374267578
gsm8k_908,gsm8k,27,redecode,167.52113342285156
gsm8k_908,gsm8k,27,self_critique,137.4861297607422
gsm8k_908,gsm8k,27,external_critique,196.65194702148438
gsm8k_908,gsm8k,28,redecode,107.56809997558594
gsm8k_908,gsm8k,28,self_critique,130.09970092773438
gsm8k_908,gsm8k,28,external_critique,136.27413940429688
csqa_659,commonsense_qa,1,redecode,24.195329666137695
csqa_659,commonsense_qa,1,self_critique,25.22675323486328
csqa_659,commonsense_qa,1,external_critique,24.501352310180664
csqa_659,commonsense_qa,2,redecode,28.051664352416992
csqa_659,commonsense_qa,2,self_critique,30.929378509521484
csqa_659,commonsense_qa,2,external_critique,26.95927619934082
csqa_659,commonsense_qa,3,redecode,39.046974182128906
csqa_659,commonsense_qa,3,self_critique,42.32966232299805
csqa_659,commonsense_qa,3,external_critique,42.33158493041992
csqa_659,commonsense_qa,4,redecode,44.47959518432617
csqa_659,commonsense_qa,4,self_critique,48.32095718383789
csqa_659,commonsense_qa,4,external_critique,46.62551498413086
csqa_659,commonsense_qa,5,redecode,52.162845611572266
csqa_659,commonsense_qa,5,self_critique,52.234291076660156
csqa_659,commonsense_qa,5,external_critique,51.87014389038086
csqa_659,commonsense_qa,6,redecode,49.82524871826172
csqa_659,commonsense_qa,6,self_critique,49.67936325073242
csqa_659,commonsense_qa,6,external_critique,47.97014617919922
csqa_659,commonsense_qa,7,redecode,55.79735565185547
csqa_659,commonsense_qa,7,self_critique,52.486446380615234
csqa_659,commonsense_qa,7,external_critique,49.591087341308594
csqa_659,commonsense_qa,8,redecode,58.636783599853516
csqa_659,commonsense_qa,8,self_critique,55.711612701416016
csqa_659,commonsense_qa,8,external_critique,51.65309143066406
csqa_659,commonsense_qa,9,redecode,60.8321418762207
csqa_659,commonsense_qa,9,self_critique,56.85028076171875
csqa_659,commonsense_qa,9,external_critique,52.59150695800781
csqa_659,commonsense_qa,10,redecode,62.85921096801758
csqa_659,commonsense_qa,10,self_critique,60.69084167480469
csqa_659,commonsense_qa,10,external_critique,53.133487701416016
csqa_659,commonsense_qa,11,redecode,61.284305572509766
csqa_659,commonsense_qa,11,self_critique,58.93612289428711
csqa_659,commonsense_qa,11,external_critique,52.882755279541016
csqa_659,commonsense_qa,12,redecode,62.76093673706055
csqa_659,commonsense_qa,12,self_critique,60.61529541015625
csqa_659,commonsense_qa,12,external_critique,53.8298225402832
csqa_659,commonsense_qa,13,redecode,63.32600402832031
csqa_659,commonsense_qa,13,self_critique,62.48644256591797
csqa_659,commonsense_qa,13,external_critique,54.79356384277344
csqa_659,commonsense_qa,14,redecode,68.8135757446289
csqa_659,commonsense_qa,14,self_critique,63.866703033447266
csqa_659,commonsense_qa,14,external_critique,56.5374755859375
csqa_659,commonsense_qa,15,redecode,69.36598205566406
csqa_659,commonsense_qa,15,self_critique,65.98802185058594
csqa_659,commonsense_qa,15,external_critique,57.529144287109375
csqa_659,commonsense_qa,16,redecode,69.2806625366211
csqa_659,commonsense_qa,16,self_critique,64.8902359008789
csqa_659,commonsense_qa,16,external_critique,58.54194259643555
csqa_659,commonsense_qa,17,redecode,74.54226684570312
csqa_659,commonsense_qa,17,self_critique,66.44843292236328
csqa_659,commonsense_qa,17,external_critique,61.27902603149414
csqa_659,commonsense_qa,18,redecode,79.9159927368164
csqa_659,commonsense_qa,18,self_critique,71.1856689453125
csqa_659,commonsense_qa,18,external_critique,66.71393585205078
csqa_659,commonsense_qa,19,redecode,86.65856170654297
csqa_659,commonsense_qa,19,self_critique,78.4875259399414
csqa_659,commonsense_qa,19,external_critique,75.79412841796875
csqa_659,commonsense_qa,20,redecode,94.28594970703125
csqa_659,commonsense_qa,20,self_critique,93.82252502441406
csqa_659,commonsense_qa,20,external_critique,93.33426666259766
csqa_659,commonsense_qa,21,redecode,103.45996856689453
csqa_659,commonsense_qa,21,self_critique,99.1577377319336
csqa_659,commonsense_qa,21,external_critique,100.34793853759766
csqa_659,commonsense_qa,22,redecode,126.55015563964844
csqa_659,commonsense_qa,22,self_critique,116.21243286132812
csqa_659,commonsense_qa,22,external_critique,120.86390686035156
csqa_659,commonsense_qa,23,redecode,151.2244110107422
csqa_659,commonsense_qa,23,self_critique,129.396728515625
csqa_659,commonsense_qa,23,external_critique,132.89602661132812
csqa_659,commonsense_qa,24,redecode,169.399169921875
csqa_659,commonsense_qa,24,self_critique,144.34100341796875
csqa_659,commonsense_qa,24,external_critique,145.05165100097656
csqa_659,commonsense_qa,25,redecode,195.09951782226562
csqa_659,commonsense_qa,25,self_critique,169.1612091064453
csqa_659,commonsense_qa,25,external_critique,163.0783233642578
csqa_659,commonsense_qa,26,redecode,223.4689178466797
csqa_659,commonsense_qa,26,self_critique,184.8572235107422
csqa_659,commonsense_qa,26,external_critique,177.49668884277344
csqa_659,commonsense_qa,27,redecode,263.2638244628906
csqa_659,commonsense_qa,27,self_critique,199.5442657470703
csqa_659,commonsense_qa,27,external_critique,191.13604736328125
csqa_659,commonsense_qa,28,redecode,203.63751220703125
csqa_659,commonsense_qa,28,self_critique,137.9714813232422
csqa_659,commonsense_qa,28,external_critique,129.66407775878906
csqa_444,commonsense_qa,1,redecode,26.157066345214844
csqa_444,commonsense_qa,1,self_critique,27.072433471679688
csqa_444,commonsense_qa,1,external_critique,29.88167381286621
csqa_444,commonsense_qa,2,redecode,33.49892044067383
csqa_444,commonsense_qa,2,self_critique,31.82136344909668
csqa_444,commonsense_qa,2,external_critique,34.758304595947266
csqa_444,commonsense_qa,3,redecode,39.97593307495117
csqa_444,commonsense_qa,3,self_critique,38.76545333862305
csqa_444,commonsense_qa,3,external_critique,46.427982330322266
csqa_444,commonsense_qa,4,redecode,46.92048645019531
csqa_444,commonsense_qa,4,self_critique,45.95650100708008
csqa_444,commonsense_qa,4,external_critique,49.21969985961914
csqa_444,commonsense_qa,5,redecode,49.925106048583984
csqa_444,commonsense_qa,5,self_critique,48.993927001953125
csqa_444,commonsense_qa,5,external_critique,50.47146224975586
csqa_444,commonsense_qa,6,redecode,50.39894485473633
csqa_444,commonsense_qa,6,self_critique,49.077484130859375
csqa_444,commonsense_qa,6,external_critique,53.88353729248047
csqa_444,commonsense_qa,7,redecode,51.95060348510742
csqa_444,commonsense_qa,7,self_critique,51.4240608215332
csqa_444,commonsense_qa,7,external_critique,55.218894958496094
csqa_444,commonsense_qa,8,redecode,53.58213806152344
csqa_444,commonsense_qa,8,self_critique,56.605716705322266
csqa_444,commonsense_qa,8,external_critique,58.9879035949707
csqa_444,commonsense_qa,9,redecode,52.657772064208984
csqa_444,commonsense_qa,9,self_critique,59.316707611083984
csqa_444,commonsense_qa,9,external_critique,60.72196960449219
csqa_444,commonsense_qa,10,redecode,55.65754318237305
csqa_444,commonsense_qa,10,self_critique,62.86284255981445
csqa_444,commonsense_qa,10,external_critique,63.80365753173828
csqa_444,commonsense_qa,11,redecode,56.74385452270508
csqa_444,commonsense_qa,11,self_critique,64.17283630371094
csqa_444,commonsense_qa,11,external_critique,64.08740997314453
csqa_444,commonsense_qa,12,redecode,57.58263397216797
csqa_444,commonsense_qa,12,self_critique,65.93456268310547
csqa_444,commonsense_qa,12,external_critique,66.47171783447266
csqa_444,commonsense_qa,13,redecode,59.30323028564453
csqa_444,commonsense_qa,13,self_critique,63.45707321166992
csqa_444,commonsense_qa,13,external_critique,63.825340270996094
csqa_444,commonsense_qa,14,redecode,59.82756042480469
csqa_444,commonsense_qa,14,self_critique,66.83846282958984
csqa_444,commonsense_qa,14,external_critique,65.15606689453125
csqa_444,commonsense_qa,15,redecode,62.48807144165039
csqa_444,commonsense_qa,15,self_critique,69.68934631347656
csqa_444,commonsense_qa,15,external_critique,67.28474426269531
csqa_444,commonsense_qa,16,redecode,64.317138671875
csqa_444,commonsense_qa,16,self_critique,73.75875091552734
csqa_444,commonsense_qa,16,external_critique,71.53875732421875
csqa_444,commonsense_qa,17,redecode,65.65379333496094
csqa_444,commonsense_qa,17,self_critique,71.94448852539062
csqa_444,commonsense_qa,17,external_critique,70.88001251220703
csqa_444,commonsense_qa,18,redecode,70.38302612304688
csqa_444,commonsense_qa,18,self_critique,76.31033325195312
csqa_444,commonsense_qa,18,external_critique,74.4382095336914
csqa_444,commonsense_qa,19,redecode,74.13725280761719
csqa_444,commonsense_qa,19,self_critique,81.11966705322266
csqa_444,commonsense_qa,19,external_critique,76.88465118408203
csqa_444,commonsense_qa,20,redecode,87.69278717041016
csqa_444,commonsense_qa,20,self_critique,96.78290557861328
csqa_444,commonsense_qa,20,external_critique,92.86631774902344
csqa_444,commonsense_qa,21,redecode,98.25328826904297
csqa_444,commonsense_qa,21,self_critique,111.03512573242188
csqa_444,commonsense_qa,21,external_critique,103.10970306396484
csqa_444,commonsense_qa,22,redecode,111.61602020263672
csqa_444,commonsense_qa,22,self_critique,126.66921997070312
csqa_444,commonsense_qa,22,external_critique,115.69573974609375
csqa_444,commonsense_qa,23,redecode,125.52728271484375
csqa_444,commonsense_qa,23,self_critique,142.87217712402344
csqa_444,commonsense_qa,23,external_critique,127.23300170898438
csqa_444,commonsense_qa,24,redecode,139.38661193847656
csqa_444,commonsense_qa,24,self_critique,161.83920288085938
csqa_444,commonsense_qa,24,external_critique,139.634033203125
csqa_444,commonsense_qa,25,redecode,161.15313720703125
csqa_444,commonsense_qa,25,self_critique,190.11468505859375
csqa_444,commonsense_qa,25,external_critique,157.00503540039062
csqa_444,commonsense_qa,26,redecode,172.94024658203125
csqa_444,commonsense_qa,26,self_critique,205.0393829345703
csqa_444,commonsense_qa,26,external_critique,166.3838653564453
csqa_444,commonsense_qa,27,redecode,184.78741455078125
csqa_444,commonsense_qa,27,self_critique,223.4976043701172
csqa_444,commonsense_qa,27,external_critique,179.9486541748047
csqa_444,commonsense_qa,28,redecode,149.365966796875
csqa_444,commonsense_qa,28,self_critique,177.44549560546875
csqa_444,commonsense_qa,28,external_critique,170.89622497558594
gsm8k_592,gsm8k,1,redecode,0.12031636387109756
gsm8k_592,gsm8k,1,self_critique,18.544780731201172
gsm8k_592,gsm8k,1,external_critique,28.634531021118164
gsm8k_592,gsm8k,2,redecode,0.23872332274913788
gsm8k_592,gsm8k,2,self_critique,21.258838653564453
gsm8k_592,gsm8k,2,external_critique,31.608917236328125
gsm8k_592,gsm8k,3,redecode,0.3166522681713104
gsm8k_592,gsm8k,3,self_critique,28.728633880615234
gsm8k_592,gsm8k,3,external_critique,39.97607421875
gsm8k_592,gsm8k,4,redecode,0.44986632466316223
gsm8k_592,gsm8k,4,self_critique,33.60056686401367
gsm8k_592,gsm8k,4,external_critique,44.6561393737793
gsm8k_592,gsm8k,5,redecode,0.6136910319328308
gsm8k_592,gsm8k,5,self_critique,36.726409912109375
gsm8k_592,gsm8k,5,external_critique,47.42696762084961
gsm8k_592,gsm8k,6,redecode,0.5425642132759094
gsm8k_592,gsm8k,6,self_critique,36.70341491699219
gsm8k_592,gsm8k,6,external_critique,45.48933029174805
gsm8k_592,gsm8k,7,redecode,0.5040547251701355
gsm8k_592,gsm8k,7,self_critique,38.192264556884766
gsm8k_592,gsm8k,7,external_critique,47.075477600097656
gsm8k_592,gsm8k,8,redecode,0.4888797700405121
gsm8k_592,gsm8k,8,self_critique,40.6483154296875
gsm8k_592,gsm8k,8,external_critique,46.367759704589844
gsm8k_592,gsm8k,9,redecode,0.4909805953502655
gsm8k_592,gsm8k,9,self_critique,40.80472946166992
gsm8k_592,gsm8k,9,external_critique,45.20958709716797
gsm8k_592,gsm8k,10,redecode,0.5610833764076233
gsm8k_592,gsm8k,10,self_critique,43.007205963134766
gsm8k_592,gsm8k,10,external_critique,47.434471130371094
gsm8k_592,gsm8k,11,redecode,0.6160012483596802
gsm8k_592,gsm8k,11,self_critique,46.70843505859375
gsm8k_592,gsm8k,11,external_critique,45.1743278503418
gsm8k_592,gsm8k,12,redecode,0.6547828316688538
gsm8k_592,gsm8k,12,self_critique,46.534114837646484
gsm8k_592,gsm8k,12,external_critique,48.00918960571289
gsm8k_592,gsm8k,13,redecode,0.7892462611198425
gsm8k_592,gsm8k,13,self_critique,47.63778305053711
gsm8k_592,gsm8k,13,external_critique,49.417484283447266
gsm8k_592,gsm8k,14,redecode,0.992891252040863
gsm8k_592,gsm8k,14,self_critique,49.95588684082031
gsm8k_592,gsm8k,14,external_critique,48.90479278564453
gsm8k_592,gsm8k,15,redecode,0.9914580583572388
gsm8k_592,gsm8k,15,self_critique,51.50542449951172
gsm8k_592,gsm8k,15,external_critique,50.758052825927734
gsm8k_592,gsm8k,16,redecode,1.0061068534851074
gsm8k_592,gsm8k,16,self_critique,53.377742767333984
gsm8k_592,gsm8k,16,external_critique,51.7952766418457
gsm8k_592,gsm8k,17,redecode,1.0684025287628174
gsm8k_592,gsm8k,17,self_critique,56.76040267944336
gsm8k_592,gsm8k,17,external_critique,52.53281784057617
gsm8k_592,gsm8k,18,redecode,1.198601484298706
gsm8k_592,gsm8k,18,self_critique,62.630653381347656
gsm8k_592,gsm8k,18,external_critique,57.995147705078125
gsm8k_592,gsm8k,19,redecode,1.3274918794631958
gsm8k_592,gsm8k,19,self_critique,67.85220336914062
gsm8k_592,gsm8k,19,external_critique,60.853172302246094
gsm8k_592,gsm8k,20,redecode,1.497266411781311
gsm8k_592,gsm8k,20,self_critique,75.9561996459961
gsm8k_592,gsm8k,20,external_critique,74.48499298095703
gsm8k_592,gsm8k,21,redecode,1.7702245712280273
gsm8k_592,gsm8k,21,self_critique,89.63675689697266
gsm8k_592,gsm8k,21,external_critique,81.69599914550781
gsm8k_592,gsm8k,22,redecode,1.8664473295211792
gsm8k_592,gsm8k,22,self_critique,98.955078125
gsm8k_592,gsm8k,22,external_critique,88.84671020507812
gsm8k_592,gsm8k,23,redecode,2.127228260040283
gsm8k_592,gsm8k,23,self_critique,107.02462768554688
gsm8k_592,gsm8k,23,external_critique,100.35198211669922
gsm8k_592,gsm8k,24,redecode,2.6161928176879883
gsm8k_592,gsm8k,24,self_critique,120.92872619628906
gsm8k_592,gsm8k,24,external_critique,111.27313232421875
gsm8k_592,gsm8k,25,redecode,3.2192039489746094
gsm8k_592,gsm8k,25,self_critique,150.98873901367188
gsm8k_592,gsm8k,25,external_critique,148.72108459472656
gsm8k_592,gsm8k,26,redecode,3.6744534969329834
gsm8k_592,gsm8k,26,self_critique,163.04971313476562
gsm8k_592,gsm8k,26,external_critique,164.38978576660156
gsm8k_592,gsm8k,27,redecode,4.480926990509033
gsm8k_592,gsm8k,27,self_critique,182.48944091796875
gsm8k_592,gsm8k,27,external_critique,178.8830108642578
gsm8k_592,gsm8k,28,redecode,3.1713814735412598
gsm8k_592,gsm8k,28,self_critique,149.04762268066406
gsm8k_592,gsm8k,28,external_critique,147.49179077148438
csqa_599,commonsense_qa,1,redecode,25.705209732055664
csqa_599,commonsense_qa,1,self_critique,23.3953857421875
csqa_599,commonsense_qa,1,external_critique,25.9705867767334
csqa_599,commonsense_qa,2,redecode,28.967994689941406
csqa_599,commonsense_qa,2,self_critique,27.180959701538086
csqa_599,commonsense_qa,2,external_critique,28.674081802368164
csqa_599,commonsense_qa,3,redecode,49.278221130371094
csqa_599,commonsense_qa,3,self_critique,46.737709045410156
csqa_599,commonsense_qa,3,external_critique,50.5283088684082
csqa_599,commonsense_qa,4,redecode,54.07017517089844
csqa_599,commonsense_qa,4,self_critique,50.1787223815918
csqa_599,commonsense_qa,4,external_critique,51.44035720825195
csqa_599,commonsense_qa,5,redecode,57.08528137207031
csqa_599,commonsense_qa,5,self_critique,51.401790618896484
csqa_599,commonsense_qa,5,external_critique,54.94841003417969
csqa_599,commonsense_qa,6,redecode,54.514835357666016
csqa_599,commonsense_qa,6,self_critique,49.35313415527344
csqa_599,commonsense_qa,6,external_critique,52.02912902832031
csqa_599,commonsense_qa,7,redecode,58.450347900390625
csqa_599,commonsense_qa,7,self_critique,52.58746337890625
csqa_599,commonsense_qa,7,external_critique,54.75106430053711
csqa_599,commonsense_qa,8,redecode,59.26260757446289
csqa_599,commonsense_qa,8,self_critique,50.373138427734375
csqa_599,commonsense_qa,8,external_critique,55.037349700927734
csqa_599,commonsense_qa,9,redecode,61.3891716003418
csqa_599,commonsense_qa,9,self_critique,52.32740783691406
csqa_599,commonsense_qa,9,external_critique,56.40692138671875
csqa_599,commonsense_qa,10,redecode,62.71794509887695
csqa_599,commonsense_qa,10,self_critique,52.94005584716797
csqa_599,commonsense_qa,10,external_critique,58.482704162597656
csqa_599,commonsense_qa,11,redecode,62.55739212036133
csqa_599,commonsense_qa,11,self_critique,51.29098129272461
csqa_599,commonsense_qa,11,external_critique,58.860374450683594
csqa_599,commonsense_qa,12,redecode,63.96052551269531
csqa_599,commonsense_qa,12,self_critique,52.129112243652344
csqa_599,commonsense_qa,12,external_critique,60.37641906738281
csqa_599,commonsense_qa,13,redecode,65.47969055175781
csqa_599,commonsense_qa,13,self_critique,53.327125549316406
csqa_599,commonsense_qa,13,external_critique,61.366477966308594
csqa_599,commonsense_qa,14,redecode,65.69761657714844
csqa_599,commonsense_qa,14,self_critique,54.86607360839844
csqa_599,commonsense_qa,14,external_critique,63.14002227783203
csqa_599,commonsense_qa,15,redecode,70.51402282714844
csqa_599,commonsense_qa,15,self_critique,57.99253845214844
csqa_599,commonsense_qa,15,external_critique,65.40428924560547
csqa_599,commonsense_qa,16,redecode,71.42620849609375
csqa_599,commonsense_qa,16,self_critique,57.14677047729492
csqa_599,commonsense_qa,16,external_critique,66.13813018798828
csqa_599,commonsense_qa,17,redecode,71.94357299804688
csqa_599,commonsense_qa,17,self_critique,57.59141159057617
csqa_599,commonsense_qa,17,external_critique,67.16447448730469
csqa_599,commonsense_qa,18,redecode,76.09640502929688
csqa_599,commonsense_qa,18,self_critique,61.97844314575195
csqa_599,commonsense_qa,18,external_critique,71.66272735595703
csqa_599,commonsense_qa,19,redecode,77.41500091552734
csqa_599,commonsense_qa,19,self_critique,63.850799560546875
csqa_599,commonsense_qa,19,external_critique,73.69775390625
csqa_599,commonsense_qa,20,redecode,91.5728988647461
csqa_599,commonsense_qa,20,self_critique,78.85942077636719
csqa_599,commonsense_qa,20,external_critique,95.052001953125
csqa_599,commonsense_qa,21,redecode,103.89620971679688
csqa_599,commonsense_qa,21,self_critique,85.56879425048828
csqa_599,commonsense_qa,21,external_critique,109.97459411621094
csqa_599,commonsense_qa,22,redecode,121.48017883300781
csqa_599,commonsense_qa,22,self_critique,94.91642761230469
csqa_599,commonsense_qa,22,external_critique,118.81953430175781
csqa_599,commonsense_qa,23,redecode,154.88365173339844
csqa_599,commonsense_qa,23,self_critique,107.19509887695312
csqa_599,commonsense_qa,23,external_critique,134.1702880859375
csqa_599,commonsense_qa,24,redecode,179.0778350830078
csqa_599,commonsense_qa,24,self_critique,127.73330688476562
csqa_599,commonsense_qa,24,external_critique,150.6414337158203
csqa_599,commonsense_qa,25,redecode,217.78744506835938
csqa_599,commonsense_qa,25,self_critique,144.19815063476562
csqa_599,commonsense_qa,25,external_critique,171.5293731689453
csqa_599,commonsense_qa,26,redecode,235.45367431640625
csqa_599,commonsense_qa,26,self_critique,162.68463134765625
csqa_599,commonsense_qa,26,external_critique,179.80079650878906
csqa_599,commonsense_qa,27,redecode,255.2387237548828
csqa_599,commonsense_qa,27,self_critique,190.60726928710938
csqa_599,commonsense_qa,27,external_critique,189.9920196533203
csqa_599,commonsense_qa,28,redecode,212.99684143066406
csqa_599,commonsense_qa,28,self_critique,215.65110778808594
csqa_599,commonsense_qa,28,external_critique,158.7144775390625
csqa_898,commonsense_qa,1,redecode,22.730987548828125
csqa_898,commonsense_qa,1,self_critique,25.605640411376953
csqa_898,commonsense_qa,2,redecode,29.633935928344727
csqa_898,commonsense_qa,2,self_critique,32.23969650268555
csqa_898,commonsense_qa,3,redecode,38.27969741821289
csqa_898,commonsense_qa,3,self_critique,40.28262710571289
csqa_898,commonsense_qa,4,redecode,45.7535285949707
csqa_898,commonsense_qa,4,self_critique,46.9465446472168
csqa_898,commonsense_qa,5,redecode,52.677467346191406
csqa_898,commonsense_qa,5,self_critique,52.25251770019531
csqa_898,commonsense_qa,6,redecode,48.984657287597656
csqa_898,commonsense_qa,6,self_critique,50.47708511352539
csqa_898,commonsense_qa,7,redecode,52.005592346191406
csqa_898,commonsense_qa,7,self_critique,53.13414001464844
csqa_898,commonsense_qa,8,redecode,56.15497589111328
csqa_898,commonsense_qa,8,self_critique,57.3195686340332
csqa_898,commonsense_qa,9,redecode,57.786861419677734
csqa_898,commonsense_qa,9,self_critique,59.183692932128906
csqa_898,commonsense_qa,10,redecode,57.527400970458984
csqa_898,commonsense_qa,10,self_critique,59.070274353027344
csqa_898,commonsense_qa,11,redecode,58.70024871826172
csqa_898,commonsense_qa,11,self_critique,57.76240921020508
csqa_898,commonsense_qa,12,redecode,58.71478271484375
csqa_898,commonsense_qa,12,self_critique,58.47969436645508
csqa_898,commonsense_qa,13,redecode,59.38679885864258
csqa_898,commonsense_qa,13,self_critique,60.002933502197266
csqa_898,commonsense_qa,14,redecode,60.570838928222656
csqa_898,commonsense_qa,14,self_critique,62.07224655151367
csqa_898,commonsense_qa,15,redecode,61.08184051513672
csqa_898,commonsense_qa,15,self_critique,62.37491226196289
csqa_898,commonsense_qa,16,redecode,62.43820571899414
csqa_898,commonsense_qa,16,self_critique,62.395999908447266
csqa_898,commonsense_qa,17,redecode,65.50296020507812
csqa_898,commonsense_qa,17,self_critique,65.61157989501953
csqa_898,commonsense_qa,18,redecode,69.56448364257812
csqa_898,commonsense_qa,18,self_critique,70.21990966796875
csqa_898,commonsense_qa,19,redecode,74.15853118896484
csqa_898,commonsense_qa,19,self_critique,74.48580932617188
csqa_898,commonsense_qa,20,redecode,87.69108581542969
csqa_898,commonsense_qa,20,self_critique,87.3562240600586
csqa_898,commonsense_qa,21,redecode,98.61963653564453
csqa_898,commonsense_qa,21,self_critique,102.18038940429688
csqa_898,commonsense_qa,22,redecode,120.27159881591797
csqa_898,commonsense_qa,22,self_critique,124.93992614746094
csqa_898,commonsense_qa,23,redecode,144.13351440429688
csqa_898,commonsense_qa,23,self_critique,148.1760711669922
csqa_898,commonsense_qa,24,redecode,184.38035583496094
csqa_898,commonsense_qa,24,self_critique,191.12452697753906
csqa_898,commonsense_qa,25,redecode,223.1840362548828
csqa_898,commonsense_qa,25,self_critique,234.81248474121094
csqa_898,commonsense_qa,26,redecode,248.95863342285156
csqa_898,commonsense_qa,26,self_critique,262.6372985839844
csqa_898,commonsense_qa,27,redecode,288.7680358886719
csqa_898,commonsense_qa,27,self_critique,311.98138427734375
csqa_898,commonsense_qa,28,redecode,231.04782104492188
csqa_898,commonsense_qa,28,self_critique,227.4828338623047
csqa_971,commonsense_qa,1,redecode,22.024751663208008
csqa_971,commonsense_qa,1,self_critique,25.239221572875977
csqa_971,commonsense_qa,2,redecode,25.680343627929688
csqa_971,commonsense_qa,2,self_critique,28.408599853515625
csqa_971,commonsense_qa,3,redecode,31.1440486907959
csqa_971,commonsense_qa,3,self_critique,34.7099723815918
csqa_971,commonsense_qa,4,redecode,37.564598083496094
csqa_971,commonsense_qa,4,self_critique,40.252010345458984
csqa_971,commonsense_qa,5,redecode,45.75498962402344
csqa_971,commonsense_qa,5,self_critique,46.79447555541992
csqa_971,commonsense_qa,6,redecode,42.2154426574707
csqa_971,commonsense_qa,6,self_critique,44.537437438964844
csqa_971,commonsense_qa,7,redecode,45.365333557128906
csqa_971,commonsense_qa,7,self_critique,46.72484588623047
csqa_971,commonsense_qa,8,redecode,46.34795379638672
csqa_971,commonsense_qa,8,self_critique,48.9410285949707
csqa_971,commonsense_qa,9,redecode,45.49814224243164
csqa_971,commonsense_qa,9,self_critique,48.2781867980957
csqa_971,commonsense_qa,10,redecode,46.84386444091797
csqa_971,commonsense_qa,10,self_critique,48.86561584472656
csqa_971,commonsense_qa,11,redecode,50.2120361328125
csqa_971,commonsense_qa,11,self_critique,49.99384307861328
csqa_971,commonsense_qa,12,redecode,50.30625534057617
csqa_971,commonsense_qa,12,self_critique,51.385704040527344
csqa_971,commonsense_qa,13,redecode,51.2772216796875
csqa_971,commonsense_qa,13,self_critique,53.19944763183594
csqa_971,commonsense_qa,14,redecode,56.41729736328125
csqa_971,commonsense_qa,14,self_critique,56.28043746948242
csqa_971,commonsense_qa,15,redecode,59.25776672363281
csqa_971,commonsense_qa,15,self_critique,58.35771179199219
csqa_971,commonsense_qa,16,redecode,60.96457290649414
csqa_971,commonsense_qa,16,self_critique,59.33928298950195
csqa_971,commonsense_qa,17,redecode,60.432830810546875
csqa_971,commonsense_qa,17,self_critique,59.931026458740234
csqa_971,commonsense_qa,18,redecode,63.9770622253418
csqa_971,commonsense_qa,18,self_critique,66.403076171875
csqa_971,commonsense_qa,19,redecode,70.02659606933594
csqa_971,commonsense_qa,19,self_critique,73.86852264404297
csqa_971,commonsense_qa,20,redecode,73.14694213867188
csqa_971,commonsense_qa,20,self_critique,77.14424896240234
csqa_971,commonsense_qa,21,redecode,80.3697509765625
csqa_971,commonsense_qa,21,self_critique,85.63610076904297
csqa_971,commonsense_qa,22,redecode,98.30604553222656
csqa_971,commonsense_qa,22,self_critique,104.06901550292969
csqa_971,commonsense_qa,23,redecode,134.19363403320312
csqa_971,commonsense_qa,23,self_critique,125.07261657714844
csqa_971,commonsense_qa,24,redecode,171.72747802734375
csqa_971,commonsense_qa,24,self_critique,138.6071319580078
csqa_971,commonsense_qa,25,redecode,210.8011474609375
csqa_971,commonsense_qa,25,self_critique,157.7911834716797
csqa_971,commonsense_qa,26,redecode,233.82229614257812
csqa_971,commonsense_qa,26,self_critique,174.52377319335938
csqa_971,commonsense_qa,27,redecode,270.2218017578125
csqa_971,commonsense_qa,27,self_critique,203.0952606201172
csqa_971,commonsense_qa,28,redecode,214.40179443359375
csqa_971,commonsense_qa,28,self_critique,211.97340393066406
gsm8k_488,gsm8k,1,redecode,23.283954620361328
